simulation_id,session_index,time,action,state,reward
0.0_s3_20,15,5,A_dependent,s3,3
0.0_s3_20,15,6,A_dependent,s3,3
0.0_s3_20,15,7,A_dependent,s3,3
0.0_s3_20,15,8,A_dependent,s3,3
0.0_s3_20,15,9,A_dependent,s3,3
0.0_s3_20,15,10,A_dependent,s3,3
0.0_s3_20,15,11,A_dependent,s3,3
0.0_s3_20,15,12,A_dependent,s3,3
0.0_s3_20,15,13,A_dependent,s3,3
0.0_s3_20,15,14,A_dependent,s3,3
0.0_s3_20,15,15,A_dependent,s3,3
0.0_s3_20,15,16,A_dependent,s3,3
0.0_s3_20,15,17,A_dependent,s3,3
0.0_s3_20,15,18,A_dependent,s3,3
0.0_s3_20,15,19,A_dependent,s3,3
0.0_s3_20,15,20,A_dependent,s3,3
0.0_s3_20,16,1,A_dependent,s3,3
0.0_s3_20,16,2,A_dependent,s3,3
0.0_s3_20,16,3,A_dependent,s3,3
0.0_s3_20,16,4,A_dependent,s3,3
0.0_s3_20,16,5,A_dependent,s3,3
0.0_s3_20,16,6,A_dependent,s3,3
0.0_s3_20,16,7,A_dependent,s3,3
0.0_s3_20,16,8,A_dependent,s3,3
0.0_s3_20,16,9,A_dependent,s3,3
0.0_s3_20,16,10,A_dependent,s3,3
0.0_s3_20,16,11,A_dependent,s3,3
0.0_s3_20,16,12,A_dependent,s3,3
0.0_s3_20,16,13,A_dependent,s3,3
0.0_s3_20,16,14,A_dependent,s3,3
0.0_s3_20,16,15,A_dependent,s3,3
0.0_s3_20,16,16,A_dependent,s3,3
0.0_s3_20,16,17,A_dependent,s3,3
0.0_s3_20,16,18,A_dependent,s3,3
0.0_s3_20,16,19,A_dependent,s3,3
0.0_s3_20,16,20,A_dependent,s3,3
0.0_s3_20,17,1,A_dependent,s3,3
0.0_s3_20,17,2,A_dependent,s3,3
0.0_s3_20,17,3,A_dependent,s3,3
0.0_s3_20,17,4,A_dependent,s3,3
0.0_s3_20,17,5,A_dependent,s3,3
0.0_s3_20,17,6,A_dependent,s3,3
0.0_s3_20,17,7,A_dependent,s3,3
0.0_s3_20,17,8,A_dependent,s3,3
0.0_s3_20,17,9,A_dependent,s3,3
0.0_s3_20,17,10,A_dependent,s3,3
0.0_s3_20,17,11,A_dependent,s3,3
0.0_s3_20,17,12,A_dependent,s3,3
0.0_s3_20,17,13,A_dependent,s3,3
0.0_s3_20,17,14,A_dependent,s3,3
0.0_s3_20,17,15,A_dependent,s3,3
0.0_s3_20,17,16,A_dependent,s3,3
0.0_s3_20,17,17,A_dependent,s3,3
0.0_s3_20,17,18,A_dependent,s3,3
0.0_s3_20,17,19,A_dependent,s3,3
0.0_s3_20,17,20,A_dependent,s3,3
0.0_s3_20,18,1,A_dependent,s3,3
0.0_s3_20,18,2,A_dependent,s3,3
0.0_s3_20,18,3,A_dependent,s3,3
0.0_s3_20,18,4,A_dependent,s3,3
0.0_s3_20,18,5,A_dependent,s3,3
0.0_s3_20,18,6,A_dependent,s3,3
0.0_s3_20,18,7,A_dependent,s3,3
0.0_s3_20,18,8,A_dependent,s3,3
0.0_s3_20,18,9,A_dependent,s3,3
0.0_s3_20,18,10,A_dependent,s3,3
0.0_s3_20,18,11,A_dependent,s3,3
0.0_s3_20,18,12,A_dependent,s3,3
0.0_s3_20,18,13,A_dependent,s3,3
0.0_s3_20,18,14,A_dependent,s3,3
0.0_s3_20,18,15,A_dependent,s3,3
0.0_s3_20,18,16,A_dependent,s3,3
0.0_s3_20,18,17,A_dependent,s3,3
0.0_s3_20,18,18,A_dependent,s3,3
0.0_s3_20,18,19,A_dependent,s3,3
0.0_s3_20,18,20,A_dependent,s3,3
0.0_s3_20,19,1,A_dependent,s3,3
0.0_s3_20,19,2,A_dependent,s3,3
0.0_s3_20,19,3,A_dependent,s3,3
0.0_s3_20,19,4,A_dependent,s3,3
0.0_s3_20,19,5,A_dependent,s3,3
0.0_s3_20,19,6,A_dependent,s3,3
0.0_s3_20,19,7,A_dependent,s3,3
0.0_s3_20,19,8,A_dependent,s3,3
0.0_s3_20,19,9,A_dependent,s3,3
0.0_s3_20,19,10,A_dependent,s3,3
0.0_s3_20,19,11,A_dependent,s3,3
0.0_s3_20,19,12,A_dependent,s3,3
0.0_s3_20,19,13,A_dependent,s3,3
0.0_s3_20,19,14,A_dependent,s3,3
0.0_s3_20,19,15,A_dependent,s3,3
0.0_s3_20,19,16,A_dependent,s3,3
0.0_s3_20,19,17,A_dependent,s3,3
0.0_s3_20,19,18,A_dependent,s3,3
0.0_s3_20,19,19,A_dependent,s3,3
0.0_s3_20,19,20,A_dependent,s3,3
0.0_s3_20,20,1,A_dependent,s3,3
0.0_s3_20,20,2,A_dependent,s3,3
0.0_s3_20,20,3,A_dependent,s3,3
0.0_s3_20,20,4,A_dependent,s3,3
0.0_s3_20,20,5,A_dependent,s3,3
0.0_s3_20,20,6,A_dependent,s3,3
0.0_s3_20,20,7,A_dependent,s3,3
0.0_s3_20,20,8,A_dependent,s3,3
0.0_s3_20,20,9,A_dependent,s3,3
0.0_s3_20,20,10,A_dependent,s3,3
0.0_s3_20,20,11,A_dependent,s3,3
0.0_s3_20,20,12,A_dependent,s3,3
0.0_s3_20,20,13,A_dependent,s3,3
0.0_s3_20,20,14,A_dependent,s3,3
0.0_s3_20,20,15,A_dependent,s3,3
0.0_s3_20,20,16,A_dependent,s3,3
0.0_s3_20,20,17,A_dependent,s3,3
0.0_s3_20,20,18,A_dependent,s3,3
0.0_s3_20,20,19,A_dependent,s3,3
0.0_s3_20,20,20,A_dependent,s3,3
0.0_s3_20,21,1,A_dependent,s3,3
0.0_s3_20,21,2,A_dependent,s3,3
0.0_s3_20,21,3,A_dependent,s3,3
0.0_s3_20,21,4,A_dependent,s3,3
0.0_s3_20,21,5,A_dependent,s3,3
0.0_s3_20,21,6,A_dependent,s3,3
0.0_s3_20,21,7,A_dependent,s3,3
0.0_s3_20,21,8,A_dependent,s3,3
0.0_s3_20,21,9,A_dependent,s3,3
0.0_s3_20,21,10,A_dependent,s3,3
0.0_s3_20,21,11,A_dependent,s3,3
0.0_s3_20,21,12,A_dependent,s3,3
0.0_s3_20,21,13,A_dependent,s3,3
0.0_s3_20,21,14,A_dependent,s3,3
0.0_s3_20,21,15,A_dependent,s3,3
0.0_s3_20,21,16,A_dependent,s3,3
0.0_s3_20,21,17,A_dependent,s3,3
0.0_s3_20,21,18,A_dependent,s3,3
0.0_s3_20,21,19,A_dependent,s3,3
0.0_s3_20,21,20,A_dependent,s3,3
0.0_s3_20,22,1,A_dependent,s3,3
0.0_s3_20,22,2,A_dependent,s3,3
0.0_s3_20,22,3,A_dependent,s3,3
0.0_s3_20,22,4,A_dependent,s3,3
0.0_s3_20,22,5,A_dependent,s3,3
0.0_s3_20,22,6,A_dependent,s3,3
0.0_s3_20,22,7,A_dependent,s3,3
0.0_s3_20,22,8,A_dependent,s3,3
0.0_s3_20,22,9,A_dependent,s3,3
0.0_s3_20,22,10,A_dependent,s3,3
0.0_s3_20,22,11,A_dependent,s3,3
0.0_s3_20,22,12,A_dependent,s3,3
0.0_s3_20,22,13,A_dependent,s3,3
0.0_s3_20,22,14,A_dependent,s3,3
0.0_s3_20,22,15,A_dependent,s3,3
0.0_s3_20,22,16,A_dependent,s3,3
0.0_s3_20,22,17,A_dependent,s3,3
0.0_s3_20,22,18,A_dependent,s3,3
0.0_s3_20,22,19,A_dependent,s3,3
0.0_s3_20,22,20,A_dependent,s3,3
0.0_s3_20,23,1,A_dependent,s3,3
0.0_s3_20,23,2,A_dependent,s3,3
0.0_s3_20,23,3,A_dependent,s3,3
0.0_s3_20,23,4,A_dependent,s3,3
0.0_s3_20,23,5,A_dependent,s3,3
0.0_s3_20,23,6,A_dependent,s3,3
0.0_s3_20,23,7,A_dependent,s3,3
0.0_s3_20,23,8,A_dependent,s3,3
0.0_s3_20,23,9,A_dependent,s3,3
0.0_s3_20,23,10,A_dependent,s3,3
0.0_s3_20,23,11,A_dependent,s3,3
0.0_s3_20,23,12,A_dependent,s3,3
0.0_s3_20,23,13,A_dependent,s3,3
0.0_s3_20,23,14,A_dependent,s3,3
0.0_s3_20,23,15,A_dependent,s3,3
0.0_s3_20,23,16,A_dependent,s3,3
0.0_s3_20,23,17,A_dependent,s3,3
0.0_s3_20,23,18,A_dependent,s3,3
0.0_s3_20,23,19,A_dependent,s3,3
0.0_s3_20,23,20,A_dependent,s3,3
0.0_s3_20,24,1,A_dependent,s3,3
0.0_s3_20,24,2,A_dependent,s3,3
0.0_s3_20,24,3,A_dependent,s3,3
0.0_s3_20,24,4,A_dependent,s3,3
0.0_s3_20,24,5,A_dependent,s3,3
0.0_s3_20,24,6,A_dependent,s3,3
0.0_s3_20,24,7,A_dependent,s3,3
0.0_s3_20,24,8,A_dependent,s3,3
0.0_s3_20,24,9,A_dependent,s3,3
0.0_s3_20,24,10,A_dependent,s3,3
0.0_s3_20,24,11,A_dependent,s3,3
0.0_s3_20,24,12,A_dependent,s3,3
0.0_s3_20,24,13,A_dependent,s3,3
0.0_s3_20,24,14,A_dependent,s3,3
0.0_s3_20,24,15,A_dependent,s3,3
0.0_s3_20,24,16,A_dependent,s3,3
0.0_s3_20,24,17,A_dependent,s3,3
0.0_s3_20,24,18,A_dependent,s3,3
0.0_s3_20,24,19,A_dependent,s3,3
0.0_s3_20,24,20,A_dependent,s3,3
0.0_s3_20,25,1,A_dependent,s3,3
0.0_s3_20,25,2,A_dependent,s3,3
0.0_s3_20,25,3,A_dependent,s3,3
0.0_s3_20,25,4,A_dependent,s3,3
0.0_s3_20,25,5,A_dependent,s3,3
0.0_s3_20,25,6,A_dependent,s3,3
0.0_s3_20,25,7,A_dependent,s3,3
0.0_s3_20,25,8,A_dependent,s3,3
0.0_s3_20,25,9,A_dependent,s3,3
0.0_s3_20,25,10,A_dependent,s3,3
0.0_s3_20,25,11,A_dependent,s3,3
0.0_s3_20,25,12,A_dependent,s3,3
0.0_s3_20,25,13,A_dependent,s3,3
0.0_s3_20,25,14,A_dependent,s3,3
0.0_s3_20,25,15,A_dependent,s3,3
0.0_s3_20,25,16,A_dependent,s3,3
0.0_s3_20,25,17,A_dependent,s3,3
0.0_s3_20,25,18,A_dependent,s3,3
0.0_s3_20,25,19,A_dependent,s3,3
0.0_s3_20,25,20,A_dependent,s3,3
0.0_s3_20,26,1,A_dependent,s3,3
0.0_s3_20,26,2,A_dependent,s3,3
0.0_s3_20,26,3,A_dependent,s3,3
0.0_s3_20,26,4,A_dependent,s3,3
0.0_s3_20,26,5,A_dependent,s3,3
0.0_s3_20,26,6,A_dependent,s3,3
0.0_s3_20,26,7,A_dependent,s3,3
0.0_s3_20,26,8,A_dependent,s3,3
0.0_s3_20,26,9,A_dependent,s3,3
0.0_s3_20,26,10,A_dependent,s3,3
0.0_s3_20,26,11,A_dependent,s3,3
0.0_s3_20,26,12,A_dependent,s3,3
0.0_s3_20,26,13,A_dependent,s3,3
0.0_s3_20,26,14,A_dependent,s3,3
0.0_s3_20,26,15,A_dependent,s3,3
0.0_s3_20,26,16,A_dependent,s3,3
0.0_s3_20,26,17,A_dependent,s3,3
0.0_s3_20,26,18,A_dependent,s3,3
0.0_s3_20,26,19,A_dependent,s3,3
0.0_s3_20,26,20,A_dependent,s3,3
0.0_s3_20,27,1,A_dependent,s3,3
0.0_s3_20,27,2,A_dependent,s3,3
0.0_s3_20,27,3,A_dependent,s3,3
0.0_s3_20,27,4,A_dependent,s3,3
0.0_s3_20,27,5,A_dependent,s3,3
0.0_s3_20,27,6,A_dependent,s3,3
0.0_s3_20,27,7,A_dependent,s3,3
0.0_s3_20,27,8,A_dependent,s3,3
0.0_s3_20,27,9,A_dependent,s3,3
0.0_s3_20,27,10,A_dependent,s3,3
0.0_s3_20,27,11,A_dependent,s3,3
0.0_s3_20,27,12,A_dependent,s3,3
0.0_s3_20,27,13,A_dependent,s3,3
0.0_s3_20,27,14,A_dependent,s3,3
0.0_s3_20,27,15,A_dependent,s3,3
0.0_s3_20,27,16,A_dependent,s3,3
0.0_s3_20,27,17,A_dependent,s3,3
0.0_s3_20,27,18,A_dependent,s3,3
0.0_s3_20,27,19,A_dependent,s3,3
0.0_s3_20,27,20,A_dependent,s3,3
0.0_s3_20,28,1,A_dependent,s3,3
0.0_s3_20,28,2,A_dependent,s3,3
0.0_s3_20,28,3,A_dependent,s3,3
0.0_s3_20,28,4,A_dependent,s3,3
0.0_s3_20,28,5,A_dependent,s3,3
0.0_s3_20,28,6,A_dependent,s3,3
0.0_s3_20,28,7,A_dependent,s3,3
0.0_s3_20,28,8,A_dependent,s3,3
0.0_s3_20,28,9,A_dependent,s3,3
0.0_s3_20,28,10,A_dependent,s3,3
0.0_s3_20,28,11,A_dependent,s3,3
0.0_s3_20,28,12,A_dependent,s3,3
0.0_s3_20,28,13,A_dependent,s3,3
0.0_s3_20,28,14,A_dependent,s3,3
0.0_s3_20,28,15,A_dependent,s3,3
0.0_s3_20,28,16,A_dependent,s3,3
0.0_s3_20,28,17,A_dependent,s3,3
0.0_s3_20,28,18,A_dependent,s3,3
0.0_s3_20,28,19,A_dependent,s3,3
0.0_s3_20,28,20,A_dependent,s3,3
0.0_s3_20,29,1,A_dependent,s3,3
0.0_s3_20,29,2,A_dependent,s3,3
0.0_s3_20,29,3,A_dependent,s3,3
0.0_s3_20,29,4,A_dependent,s3,3
0.0_s3_20,29,5,A_dependent,s3,3
0.0_s3_20,29,6,A_dependent,s3,3
0.0_s3_20,29,7,A_dependent,s3,3
0.0_s3_20,29,8,A_dependent,s3,3
0.0_s3_20,29,9,A_dependent,s3,3
0.0_s3_20,29,10,A_dependent,s3,3
0.0_s3_20,29,11,A_dependent,s3,3
0.0_s3_20,29,12,A_dependent,s3,3
0.0_s3_20,29,13,A_dependent,s3,3
0.0_s3_20,29,14,A_dependent,s3,3
0.0_s3_20,29,15,A_dependent,s3,3
0.0_s3_20,29,16,A_dependent,s3,3
0.0_s3_20,29,17,A_dependent,s3,3
0.0_s3_20,29,18,A_dependent,s3,3
0.0_s3_20,29,19,A_dependent,s3,3
0.0_s3_20,29,20,A_dependent,s3,3
0.0_s3_20,30,1,A_dependent,s3,3
0.0_s3_20,30,2,A_dependent,s3,3
0.0_s3_20,30,3,A_dependent,s3,3
0.0_s3_20,30,4,A_dependent,s3,3
0.0_s3_20,30,5,A_dependent,s3,3
0.0_s3_20,30,6,A_dependent,s3,3
0.0_s3_20,30,7,A_dependent,s3,3
0.0_s3_20,30,8,A_dependent,s3,3
0.0_s3_20,30,9,A_dependent,s3,3
0.0_s3_20,30,10,A_dependent,s3,3
0.0_s3_20,30,11,A_dependent,s3,3
0.0_s3_20,30,12,A_dependent,s3,3
0.0_s3_20,30,13,A_dependent,s3,3
0.0_s3_20,30,14,A_dependent,s3,3
0.0_s3_20,30,15,A_dependent,s3,3
0.0_s3_20,30,16,A_dependent,s3,3
0.0_s3_20,30,17,A_dependent,s3,3
0.0_s3_20,30,18,A_dependent,s3,3
0.0_s3_20,30,19,A_dependent,s3,3
0.0_s3_20,30,20,A_dependent,s3,3
0.0_s3_20,31,1,A_dependent,s3,3
0.0_s3_20,31,2,A_dependent,s3,3
0.0_s3_20,31,3,A_dependent,s3,3
0.0_s3_20,31,4,A_dependent,s3,3
0.0_s3_20,31,5,A_dependent,s3,3
0.0_s3_20,31,6,A_dependent,s3,3
0.0_s3_20,31,7,A_dependent,s3,3
0.0_s3_20,31,8,A_dependent,s3,3
0.0_s3_20,31,9,A_dependent,s3,3
0.0_s3_20,31,10,A_dependent,s3,3
0.0_s3_20,31,11,A_dependent,s3,3
0.0_s3_20,31,12,A_dependent,s3,3
0.0_s3_20,31,13,A_dependent,s3,3
0.0_s3_20,31,14,A_dependent,s3,3
0.0_s3_20,31,15,A_dependent,s3,3
0.0_s3_20,31,16,A_dependent,s3,3
0.0_s3_20,31,17,A_dependent,s3,3
0.0_s3_20,31,18,A_dependent,s3,3
0.0_s3_20,31,19,A_dependent,s3,3
0.0_s3_20,31,20,A_dependent,s3,3
0.0_s3_20,32,1,A_dependent,s3,3
0.0_s3_20,32,2,A_dependent,s3,3
0.0_s3_20,32,3,A_dependent,s3,3
0.0_s3_20,32,4,A_dependent,s3,3
0.0_s3_20,32,5,A_dependent,s3,3
0.0_s3_20,32,6,A_dependent,s3,3
0.0_s3_20,32,7,A_dependent,s3,3
0.0_s3_20,32,8,A_dependent,s3,3
0.0_s3_20,32,9,A_dependent,s3,3
0.0_s3_20,32,10,A_dependent,s3,3
0.0_s3_20,32,11,A_dependent,s3,3
0.0_s3_20,32,12,A_dependent,s3,3
0.0_s3_20,32,13,A_dependent,s3,3
0.0_s3_20,32,14,A_dependent,s3,3
0.0_s3_20,32,15,A_dependent,s3,3
0.0_s3_20,32,16,A_dependent,s3,3
0.0_s3_20,32,17,A_dependent,s3,3
0.0_s3_20,32,18,A_dependent,s3,3
0.0_s3_20,32,19,A_dependent,s3,3
0.0_s3_20,32,20,A_dependent,s3,3
0.0_s3_20,33,1,A_dependent,s3,3
0.0_s3_20,33,2,A_dependent,s3,3
0.0_s3_20,33,3,A_dependent,s3,3
0.0_s3_20,33,4,A_dependent,s3,3
0.0_s3_20,33,5,A_dependent,s3,3
0.0_s3_20,33,6,A_dependent,s3,3
0.0_s3_20,33,7,A_dependent,s3,3
0.0_s3_20,33,8,A_dependent,s3,3
0.0_s3_20,33,9,A_dependent,s3,3
0.0_s3_20,33,10,A_dependent,s3,3
0.0_s3_20,33,11,A_dependent,s3,3
0.0_s3_20,33,12,A_dependent,s3,3
0.0_s3_20,33,13,A_dependent,s3,3
0.0_s3_20,33,14,A_dependent,s3,3
0.0_s3_20,33,15,A_dependent,s3,3
0.0_s3_20,33,16,A_dependent,s3,3
0.0_s3_20,33,17,A_dependent,s3,3
0.0_s3_20,33,18,A_dependent,s3,3
0.0_s3_20,33,19,A_dependent,s3,3
0.0_s3_20,33,20,A_dependent,s3,3
0.0_s3_20,34,1,A_dependent,s3,3
0.0_s3_20,34,2,A_dependent,s3,3
0.0_s3_20,34,3,A_dependent,s3,3
0.0_s3_20,34,4,A_dependent,s3,3
0.0_s3_20,34,5,A_dependent,s3,3
0.0_s3_20,34,6,A_dependent,s3,3
0.0_s3_20,34,7,A_dependent,s3,3
0.0_s3_20,34,8,A_dependent,s3,3
0.0_s3_20,34,9,A_dependent,s3,3
0.0_s3_20,34,10,A_dependent,s3,3
0.0_s3_20,34,11,A_dependent,s3,3
0.0_s3_20,34,12,A_dependent,s3,3
0.0_s3_20,34,13,A_dependent,s3,3
0.0_s3_20,34,14,A_dependent,s3,3
0.0_s3_20,34,15,A_dependent,s3,3
0.0_s3_20,34,16,A_dependent,s3,3
0.0_s3_20,34,17,A_dependent,s3,3
0.0_s3_20,34,18,A_dependent,s3,3
0.0_s3_20,34,19,A_dependent,s3,3
0.0_s3_20,34,20,A_dependent,s3,3
0.0_s3_20,35,1,A_dependent,s3,3
0.0_s3_20,35,2,A_dependent,s3,3
0.0_s3_20,35,3,A_dependent,s3,3
0.0_s3_20,35,4,A_dependent,s3,3
0.0_s3_20,35,5,A_dependent,s3,3
0.0_s3_20,35,6,A_dependent,s3,3
0.0_s3_20,35,7,A_dependent,s3,3
0.0_s3_20,35,8,A_dependent,s3,3
0.0_s3_20,35,9,A_dependent,s3,3
0.0_s3_20,35,10,A_dependent,s3,3
0.0_s3_20,35,11,A_dependent,s3,3
0.0_s3_20,35,12,A_dependent,s3,3
0.0_s3_20,35,13,A_dependent,s3,3
0.0_s3_20,35,14,A_dependent,s3,3
0.0_s3_20,35,15,A_dependent,s3,3
0.0_s3_20,35,16,A_dependent,s3,3
0.0_s3_20,35,17,A_dependent,s3,3
0.0_s3_20,35,18,A_dependent,s3,3
0.0_s3_20,35,19,A_dependent,s3,3
0.0_s3_20,35,20,A_dependent,s3,3
0.0_s3_20,36,1,A_dependent,s3,3
0.0_s3_20,36,2,A_dependent,s3,3
0.0_s3_20,36,3,A_dependent,s3,3
0.0_s3_20,36,4,A_dependent,s3,3
0.0_s3_20,36,5,A_dependent,s3,3
0.0_s3_20,36,6,A_dependent,s3,3
0.0_s3_20,36,7,A_dependent,s3,3
0.0_s3_20,36,8,A_dependent,s3,3
0.0_s3_20,36,9,A_dependent,s3,3
0.0_s3_20,36,10,A_dependent,s3,3
0.0_s3_20,36,11,A_dependent,s3,3
0.0_s3_20,36,12,A_dependent,s3,3
0.0_s3_20,36,13,A_dependent,s3,3
0.0_s3_20,36,14,A_dependent,s3,3
0.0_s3_20,36,15,A_dependent,s3,3
0.0_s3_20,36,16,A_dependent,s3,3
0.0_s3_20,36,17,A_dependent,s3,3
0.0_s3_20,36,18,A_dependent,s3,3
0.0_s3_20,36,19,A_dependent,s3,3
0.0_s3_20,36,20,A_dependent,s3,3
0.0_s3_20,37,1,A_dependent,s3,3
0.0_s3_20,37,2,A_dependent,s3,3
0.0_s3_20,37,3,A_dependent,s3,3
0.0_s3_20,37,4,A_dependent,s3,3
0.0_s3_20,37,5,A_dependent,s3,3
0.0_s3_20,37,6,A_dependent,s3,3
0.0_s3_20,37,7,A_dependent,s3,3
0.0_s3_20,37,8,A_dependent,s3,3
0.0_s3_20,37,9,A_dependent,s3,3
0.0_s3_20,37,10,A_dependent,s3,3
0.0_s3_20,37,11,A_dependent,s3,3
0.0_s3_20,37,12,A_dependent,s3,3
0.0_s3_20,37,13,A_dependent,s3,3
0.0_s3_20,37,14,A_dependent,s3,3
0.0_s3_20,37,15,A_dependent,s3,3
0.0_s3_20,37,16,A_dependent,s3,3
0.0_s3_20,37,17,A_dependent,s3,3
0.0_s3_20,37,18,A_dependent,s3,3
0.0_s3_20,37,19,A_dependent,s3,3
0.0_s3_20,37,20,A_dependent,s3,3
0.0_s3_20,38,1,A_dependent,s3,3
0.0_s3_20,38,2,A_dependent,s3,3
0.0_s3_20,38,3,A_dependent,s3,3
0.0_s3_20,38,4,A_dependent,s3,3
0.0_s3_20,38,5,A_dependent,s3,3
0.0_s3_20,38,6,A_dependent,s3,3
0.0_s3_20,38,7,A_dependent,s3,3
0.0_s3_20,38,8,A_dependent,s3,3
0.0_s3_20,38,9,A_dependent,s3,3
0.0_s3_20,38,10,A_dependent,s3,3
0.0_s3_20,38,11,A_dependent,s3,3
0.0_s3_20,38,12,A_dependent,s3,3
0.0_s3_20,38,13,A_dependent,s3,3
0.0_s3_20,38,14,A_dependent,s3,3
0.0_s3_20,38,15,A_dependent,s3,3
0.0_s3_20,38,16,A_dependent,s3,3
0.0_s3_20,38,17,A_dependent,s3,3
0.0_s3_20,38,18,A_dependent,s3,3
0.0_s3_20,38,19,A_dependent,s3,3
0.0_s3_20,38,20,A_dependent,s3,3
0.0_s3_20,39,1,A_dependent,s3,3
0.0_s3_20,39,2,A_dependent,s3,3
0.0_s3_20,39,3,A_dependent,s3,3
0.0_s3_20,39,4,A_dependent,s3,3
0.0_s3_20,39,5,A_dependent,s3,3
0.0_s3_20,39,6,A_dependent,s3,3
0.0_s3_20,39,7,A_dependent,s3,3
0.0_s3_20,39,8,A_dependent,s3,3
0.0_s3_20,39,9,A_dependent,s3,3
0.0_s3_20,39,10,A_dependent,s3,3
0.0_s3_20,39,11,A_dependent,s3,3
0.0_s3_20,39,12,A_dependent,s3,3
0.0_s3_20,39,13,A_dependent,s3,3
0.0_s3_20,39,14,A_dependent,s3,3
0.0_s3_20,39,15,A_dependent,s3,3
0.0_s3_20,39,16,A_dependent,s3,3
0.0_s3_20,39,17,A_dependent,s3,3
0.0_s3_20,39,18,A_dependent,s3,3
0.0_s3_20,39,19,A_dependent,s3,3
0.0_s3_20,39,20,A_dependent,s3,3
0.0_s3_20,40,1,A_dependent,s3,3
0.0_s3_20,40,2,A_dependent,s3,3
0.0_s3_20,40,3,A_dependent,s3,3
0.0_s3_20,40,4,A_dependent,s3,3
0.0_s3_20,40,5,A_dependent,s3,3
0.0_s3_20,40,6,A_dependent,s3,3
0.0_s3_20,40,7,A_dependent,s3,3
0.0_s3_20,40,8,A_dependent,s3,3
0.0_s3_20,40,9,A_dependent,s3,3
0.0_s3_20,40,10,A_dependent,s3,3
0.0_s3_20,40,11,A_dependent,s3,3
0.0_s3_20,40,12,A_dependent,s3,3
0.0_s3_20,40,13,A_dependent,s3,3
0.0_s3_20,40,14,A_dependent,s3,3
0.0_s3_20,40,15,A_dependent,s3,3
0.0_s3_20,40,16,A_dependent,s3,3
0.0_s3_20,40,17,A_dependent,s3,3
0.0_s3_20,40,18,A_dependent,s3,3
0.0_s3_20,40,19,A_dependent,s3,3
0.0_s3_20,40,20,A_dependent,s3,3
0.0_s3_20,41,1,A_dependent,s3,3
0.0_s3_20,41,2,A_dependent,s3,3
0.0_s3_20,41,3,A_dependent,s3,3
0.0_s3_20,41,4,A_dependent,s3,3
0.0_s3_20,41,5,A_dependent,s3,3
0.0_s3_20,41,6,A_dependent,s3,3
0.0_s3_20,41,7,A_dependent,s3,3
0.0_s3_20,41,8,A_dependent,s3,3
0.0_s3_20,41,9,A_dependent,s3,3
0.0_s3_20,41,10,A_dependent,s3,3
0.0_s3_20,41,11,A_dependent,s3,3
0.0_s3_20,41,12,A_dependent,s3,3
0.0_s3_20,41,13,A_dependent,s3,3
0.0_s3_20,41,14,A_dependent,s3,3
0.0_s3_20,41,15,A_dependent,s3,3
0.0_s3_20,41,16,A_dependent,s3,3
0.0_s3_20,41,17,A_dependent,s3,3
0.0_s3_20,41,18,A_dependent,s3,3
0.0_s3_20,41,19,A_dependent,s3,3
0.0_s3_20,41,20,A_dependent,s3,3
0.0_s3_20,42,1,A_dependent,s3,3
0.0_s3_20,42,2,A_dependent,s3,3
0.0_s3_20,42,3,A_dependent,s3,3
0.0_s3_20,42,4,A_dependent,s3,3
0.0_s3_20,42,5,A_dependent,s3,3
0.0_s3_20,42,6,A_dependent,s3,3
0.0_s3_20,42,7,A_dependent,s3,3
0.0_s3_20,42,8,A_dependent,s3,3
0.0_s3_20,42,9,A_dependent,s3,3
0.0_s3_20,42,10,A_dependent,s3,3
0.0_s3_20,42,11,A_dependent,s3,3
0.0_s3_20,42,12,A_dependent,s3,3
0.0_s3_20,42,13,A_dependent,s3,3
0.0_s3_20,42,14,A_dependent,s3,3
0.0_s3_20,42,15,A_dependent,s3,3
0.0_s3_20,42,16,A_dependent,s3,3
0.0_s3_20,42,17,A_dependent,s3,3
0.0_s3_20,42,18,A_dependent,s3,3
0.0_s3_20,42,19,A_dependent,s3,3
0.0_s3_20,42,20,A_dependent,s3,3
0.0_s3_20,43,1,A_dependent,s3,3
0.0_s3_20,43,2,A_dependent,s3,3
0.0_s3_20,43,3,A_dependent,s3,3
0.0_s3_20,43,4,A_dependent,s3,3
0.0_s3_20,43,5,A_dependent,s3,3
0.0_s3_20,43,6,A_dependent,s3,3
0.0_s3_20,43,7,A_dependent,s3,3
0.0_s3_20,43,8,A_dependent,s3,3
0.0_s3_20,43,9,A_dependent,s3,3
0.0_s3_20,43,10,A_dependent,s3,3
0.0_s3_20,43,11,A_dependent,s3,3
0.0_s3_20,43,12,A_dependent,s3,3
0.0_s3_20,43,13,A_dependent,s3,3
0.0_s3_20,43,14,A_dependent,s3,3
0.0_s3_20,43,15,A_dependent,s3,3
0.0_s3_20,43,16,A_dependent,s3,3
0.0_s3_20,43,17,A_dependent,s3,3
0.0_s3_20,43,18,A_dependent,s3,3
0.0_s3_20,43,19,A_dependent,s3,3
0.0_s3_20,43,20,A_dependent,s3,3
0.0_s3_20,44,1,A_dependent,s3,3
0.0_s3_20,44,2,A_dependent,s3,3
0.0_s3_20,44,3,A_dependent,s3,3
0.0_s3_20,44,4,A_dependent,s3,3
0.0_s3_20,44,5,A_dependent,s3,3
0.0_s3_20,44,6,A_dependent,s3,3
